nom,pays,favorite,date,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Thierry,Belgique,0,2019-07-06 00:00:00,"Bien situé, mais besoin d'une rénovation. Accès parking étroit.",Accueil et infos.,Odeur dans la chambre,"6,7",Hôtel,Amiens," 7,4 "
Christine,France,0,2019-06-26 00:00:00,Moyen,"Une climatisation aurait été plus agréable . Nous sommes venu dans une période caniculaire et la chambre était très chaude .
Le parking est très difficile d'accès de par son passage étroit pour y penetrer surtout quand il y a des travaux en face qui complique encore plus la manoeuvre.",None,"7,1",Hôtel,Amiens," 7,4 "
Yolande,France,0,2019-06-16 00:00:00,Bien ,Sa proximité de la ville.,Un peu vétuste,"7,9",Hôtel,Amiens," 7,4 "
Mickael,France,0,2019-06-13 00:00:00,agreable,petit dejeune top,manque d'ascenteur,"7,5",Hôtel,Amiens," 7,4 "
Jean,France,0,2019-06-12 00:00:00,Séjour tout à fait correct,Emplacement bien situé pour découvrir la ville dans un endroit calme avec un parking fermé même s'il est difficile d'accès avec les travaux en ce moment (entrée étroite!!),None,"7,5",Hôtel,Amiens," 7,4 "
Bernard,France,0,2019-06-12 00:00:00,"nuit au calme dans une chambre agréable, aucune critique à formuler.","Acceptation d'une modification dans la date d'hébergement et ceci trois jours avant.
Couchage parfait, Nuit excellent petit déjeuné","La mise en marche de la télévision, difficile et parfois impossible le matin malgré le suivi des recommandations.","8,8",Hôtel,Amiens," 7,4 "
José,France,0,2019-06-05 00:00:00,Correct,"Très proche du centre ville, l'établissement est doté d'un parking intérieur, ce qui est très appréciable.",Un peu bruyant c'est une vielle batisse rénovée.,"8,8",Hôtel,Amiens," 7,4 "
Floflo02,France,0,2019-05-28 00:00:00,Superbe,"La proximité de la gare. 
La chambre bien que petite est fonctionnelle... pour une nuit c'est très bien. 
La literie est très bien.","L'hôtel est dans une rue un peu trop a l'écart. 
Je me serai bien passé d'entendre les ébats de mes voisins du dessus!!.... souci d'insonorisation??","8,8",Hôtel,Amiens," 7,4 "
Jachar,France,0,2019-05-23 00:00:00,Bon rapport qualité prix,"Emplacement, la tranquillité",Tâche sur le couvre lit,"7,5",Hôtel,Amiens," 7,4 "
Christine,France,0,2019-05-14 00:00:00,"Hotel sobre, bon rapport qualité prix pour un hôtel au coeur de la ville","La proximite des lieux a visiter,L'accueil , la literie, le calme, le parking, le bon croissant et les bonnes confitures du petit déjeuner","Mauvaise insonorisation entre les chambres, odeur de cigarette..","7,5",Hôtel,Amiens," 7,4 "
Dominique,France,0,2019-05-13 00:00:00,Bon hotel pour une nuit,Les renseignements fourni sur la ville et les restaurants et le bonne réception,L'entrée du parking le bruit de l environnement,"6,2",Hôtel,Amiens," 7,4 "
